episode,total_reward
11185,-30.85929433754022
11186,-19.68243399822179
11187,-34.37388316786605
11188,-31.877048861295236
11189,-34.43820670004761
11190,-19.659712611666514
11191,-22.099805810139955
11192,-23.11832322502901
11193,-34.78806710189167
11194,-13.968903402373954
11195,-31.010688691052653
11196,-29.616680233428355
11197,-19.094335580198702
11198,-26.60464409868215
11199,-19.82754074641699
11200,-15.209046033234863
11201,-24.66520276685009
11202,-33.67479525559157
11203,-17.79663767595791
11204,-23.95036619727214
11205,-24.481042687079388
11206,-34.41697685787181
11207,-18.967446134146748
11208,-35.07432737984396
11209,-28.3440030053955
11210,-16.453735687156342
11211,-17.231063047903596
11212,-19.429552031379245
11213,-32.6751819984733
11214,-14.159322641693992
11215,-18.316025418537663
11216,-35.15968843708662
11217,-20.8039477339608
11218,-24.63229713550763
11219,-33.55421593874922
11220,-31.237476591551246
11221,-24.07108853394617
11222,-24.597930896558772
11223,-16.788287239375087
11224,-29.274239823775005
11225,-20.297312316487613
11226,-22.646810816341265
11227,-24.677083957927184
11228,-21.373987629261613
11229,-25.198466083210256
11230,-22.685839289031577
11231,-25.01939240990672
11232,-33.73673561534396
11233,-20.017618102597083
11234,-22.203506636148674
11235,-27.60313152024608
11236,-22.7541783650832
11237,-28.79739950878913
11238,-12.810986471251141
11239,-25.11703275555167
11240,-26.330003666538083
11241,-14.918769289630452
11242,-29.417080279056577
11243,-14.255313882181468
11244,-15.751790132817657
11245,-34.65740909360728
11246,-19.32025021600721
11247,-21.712998004860353
11248,-27.672937809648715
11249,-19.99603268284549
11250,-20.85720124169594
11251,-34.66205618375332
11252,-13.69010582780695
11253,-13.618365605284744
11254,-29.8686806715329
11255,-17.26884026347701
11256,-19.677457862909677
11257,-20.60546030775548
11258,-33.19517631960947
11259,-20.030468292329193
11260,-28.749106593121105
11261,-30.240993336039317
11262,-29.450016820770642
11263,-22.780705872765367
11264,-18.75911220527065
11265,-33.100456206802995
11266,-26.30770775373874
11267,-22.709818322319304
11268,-25.112221755138194
11269,-15.726560872407813
11270,-15.655529049980533
11271,-21.635214351345954
11272,-14.125925506726984
11273,-29.637037538088997
11274,-20.318228425575086
11275,-24.78239583287776
11276,-15.509441790694797
11277,-28.369484969857396
11278,-31.17592626346797
11279,-20.411012508361175
11280,-22.779305949664924
11281,-23.500946454970695
11282,-25.61939944541204
11283,-29.590061340493563
11284,-14.775985926052513
11285,-21.091302522314855
11286,-24.54199946320502
11287,-33.53092512339891
11288,-18.240636449970424
11289,-31.417519366756256
11290,-25.03533475059583
11291,-24.701904334519362
11292,-14.026493716825259
11293,-14.414572400847117
11294,-27.32300786187664
11295,-21.5285668377755
11296,-32.50465457857249
11297,-27.457481477196076
11298,-31.993477257802905
11299,-20.56831536852158
11300,-22.16906027240469
11301,-32.3536895952436
11302,-26.62249974478154
11303,-18.593151545301055
11304,-34.89398931272682
11305,-34.170521762826716
11306,-13.506810275311198
11307,-30.290347488249154
11308,-14.520033334490972
11309,-33.447785967102654
11310,-15.088753563009597
11311,-34.31119397594059
11312,-13.975164403364818
11313,-18.980848779292316
11314,-15.795186452433722
11315,-16.20051645692116
11316,-21.583418992063613
11317,-26.769270936464956
11318,-34.557449997441395
11319,-22.400806349432813
11320,-20.33114278946791
11321,-32.78882451527413
11322,-13.97486286381574
11323,-25.628495563300028
11324,-21.173558926426942
11325,-15.381273037206519
11326,-24.65853253986505
11327,-25.460440577194404
11328,-27.974991900515278
11329,-17.870639638868894
11330,-19.006010843160574
11331,-17.899556000338343
11332,-17.4685705700662
11333,-25.302007425476347
11334,-13.612633025459246
11335,-22.062176703864587
11336,-14.774444383274908
11337,-21.10518001312798
11338,-34.33394689158374
11339,-32.865241365273285
11340,-14.6705712206689
11341,-27.055221705695143
11342,-14.84956985530576
11343,-30.850419869229327
11344,-21.21648512240376
11345,-18.086804321295382
11346,-16.400052535405585
11347,-26.309023075175354
11348,-16.894047765783206
11349,-17.79719582767205
11350,-26.774436391672374
11351,-17.780753534477427
11352,-34.08487950804081
11353,-23.78280116943355
11354,-12.802154899690212
11355,-21.089757585593464
11356,-14.255894628115561
11357,-22.808909148832136
11358,-13.265864233036927
11359,-13.412740023426451
11360,-23.290555795493912
11361,-14.208693993938887
11362,-34.54759875016799
11363,-33.50272390159618
11364,-18.531335972440633
11365,-22.758604075005053
11366,-26.23357817451828
11367,-25.505014908012164
11368,-26.396357877160014
11369,-17.58132563248067
11370,-26.93483205967111
11371,-24.593648616058204
11372,-27.049138510215627
11373,-24.439641805308803
11374,-27.49267197846082
11375,-33.77315686282282
11376,-23.70208569520394
11377,-31.51299204234679
11378,-13.840217897024708
11379,-32.62086158747519
11380,-32.2057151304133
11381,-25.27804638971459
11382,-14.821684455677381
11383,-14.148116540757034
11384,-31.859309740058084
11385,-34.18044526152766
11386,-17.700147282810946
11387,-20.532176863487358
11388,-34.97621896326047
11389,-29.09071454401748
11390,-31.732024951865238
11391,-20.757404273785667
11392,-19.282040129557117
11393,-28.97334317792263
11394,-23.025076647213908
11395,-33.142482293946046
11396,-19.503989861474082
11397,-25.104782067392424
11398,-34.895253563349534
11399,-24.219550979988597
11400,-31.530810738133265
11401,-18.806260486428787
11402,-19.53261349206851
11403,-18.479767554151802
11404,-24.67809911957169
11405,-31.528406303817928
11406,-26.279154393280198
11407,-19.65467666167161
11408,-22.173159941607857
11409,-14.91088127532382
11410,-22.650893180879905
11411,-26.815253880082672
11412,-16.651222941587367
11413,-19.708904425190397
11414,-17.850812105093343
11415,-16.167496363468455
11416,-15.927945580874571
11417,-12.570634491853857
11418,-32.14227248092988
11419,-26.824660175398254
11420,-25.042132024495714
11421,-27.105858714070806
11422,-14.303001798156389
11423,-21.913199746976623
11424,-27.47690294070079
11425,-19.69456875170664
11426,-17.4232584330148
11427,-14.709269773874878
11428,-19.08759513456736
11429,-24.39616292559889
11430,-22.204098845607554
11431,-19.81314955296173
11432,-22.851858438573025
11433,-17.747548488395772
11434,-26.011693334598707
11435,-22.52649959189969
11436,-28.68830605835803
11437,-33.092250313127145
11438,-15.190673897376465
11439,-21.666119734622043
11440,-12.38802198966608
11441,-32.85488971630347
11442,-31.97035820844516
11443,-20.56571390785196
11444,-17.55982315562734
11445,-23.888503796806397
11446,-21.81267243714169
11447,-16.556459626783088
11448,-22.165003801340454
11449,-22.495730080941797
11450,-21.61715111920798
11451,-25.904444934088
11452,-16.3370523445076
11453,-32.72350853078154
11454,-23.1967218138308
11455,-14.850665406870048
11456,-33.230553149865905
11457,-15.49471635511766
11458,-24.30810482571465
11459,-19.400802340919846
11460,-28.13951295862043
11461,-20.934957101905894
11462,-19.334328748254507
11463,-17.358049615580548
11464,-20.87562766580035
11465,-28.047510752290506
11466,-14.019090341112387
11467,-34.14473031097845
11468,-19.984301890956413
11469,-30.088542070990933
11470,-21.248952944901454
11471,-33.61685794992476
11472,-24.760192362512896
11473,-33.664061640107604
11474,-26.22728689226765
11475,-14.869910659923157
11476,-23.50220032245811
11477,-14.123058956635749
11478,-33.76408815573822
11479,-23.480214264889995
11480,-15.710597011690162
11481,-24.843686708340847
11482,-29.930706203246572
11483,-23.347180440659503
11484,-20.95728503454943
11485,-28.177793718316714
11486,-14.180077230254119
11487,-20.84233519759868
11488,-23.733109717336156
11489,-34.681552512961055
11490,-12.889431644247857
11491,-13.377897566782941
11492,-21.742938242989602
11493,-33.049800513678306
11494,-16.146679380977833
11495,-28.48575542721237
11496,-26.50837796980537
11497,-21.49250077489301
11498,-16.80367724286956
11499,-25.072039180175366
11500,-22.873335064734192
11501,-23.805042538058842
11502,-22.654452935437806
11503,-20.6131712295519
11504,-28.099460375545892
11505,-22.088143222022182
11506,-13.25681567852006
11507,-32.08856952388306
11508,-20.084252919734453
11509,-26.00061202308139
11510,-29.835448822062176
11511,-18.190222979159067
11512,-31.251303813407066
11513,-13.801950468217985
11514,-20.98059408737518
11515,-20.830501080398818
11516,-12.11697657260532
11517,-23.827231237009656
11518,-12.546277447151887
11519,-25.04440563369166
11520,-21.151487437658314
11521,-30.991530977278675
11522,-20.77692235031741
11523,-28.99153333886882
11524,-15.77439935310006
11525,-23.58158873226493
11526,-18.83788301059289
11527,-27.659436993426805
11528,-25.52426623419349
11529,-30.144743987670864
11530,-24.056608381713737
11531,-22.511203839950156
11532,-33.52886243903024
11533,-29.164073983838932
11534,-15.251039598493549
11535,-20.330164545750694
11536,-33.3078848370701
11537,-34.816045093115186
11538,-19.670437290975336
11539,-21.9820782135658
11540,-34.09459394903766
11541,-23.503114944546915
11542,-32.47783740079974
11543,-14.681363208052723
11544,-29.40859423434977
11545,-34.06987633919355
11546,-18.519539068900194
11547,-18.11495419456009
11548,-19.158547492318526
11549,-13.852368657433672
11550,-19.780788283282757
11551,-18.190224370226638
11552,-16.119133987032104
11553,-32.07228477423042
11554,-20.36480199982058
11555,-20.230544758908593
11556,-32.78783573535565
11557,-14.139459121767555
11558,-23.43655573436666
11559,-21.38910933993462
11560,-20.23390686489894
11561,-35.1377130887979
11562,-25.693908139894873
11563,-21.20411353615704
11564,-33.30262276263524
11565,-16.1096500615717
11566,-20.802049741095338
11567,-25.22630636931738
11568,-20.388834980606127
11569,-19.675184159332225
11570,-18.799020853112403
11571,-34.645149470300325
11572,-32.66227314524981
11573,-15.810479819436637
11574,-16.36772844460599
11575,-14.85345752211008
11576,-19.619529843079608
11577,-35.274917762469364
11578,-19.06273363500268
11579,-19.40226739941749
11580,-16.338649338432262
11581,-13.23848790977482
11582,-21.672355106683373
11583,-32.643200634358806
11584,-14.023944098844794
11585,-22.820149781031994
11586,-22.860410924180076
11587,-19.49523291616467
11588,-33.871911584003485
11589,-33.659426084366935
11590,-27.950051580704287
11591,-17.984907862851884
11592,-13.610400041257982
11593,-14.841589946379443
11594,-22.47955536943328
11595,-34.15036646153606
11596,-16.447066676212206
11597,-13.213140030061126
11598,-34.10238957559212
11599,-18.657556409920293
11600,-33.83969676081468
11601,-23.182725083872327
11602,-26.879103137057058
11603,-23.349214416202464
11604,-34.073078897365555
11605,-30.252358473739953
11606,-13.48714919570688
11607,-30.623797861887
11608,-15.324873340502172
11609,-23.109329550386093
11610,-22.7891284782297
11611,-22.39101469013366
11612,-24.798524169260954
11613,-16.40389356285226
11614,-33.2367575901537
11615,-28.899457094099485
11616,-34.6146367022234
11617,-25.274259811380766
11618,-33.921084896503515
11619,-15.31711950816896
11620,-27.82686830856015
11621,-29.32116376139552
11622,-30.95545361148762
11623,-20.23380562471158
11624,-29.173762559519286
11625,-22.011962960734337
11626,-14.126977258709719
11627,-33.262435496668346
11628,-14.789632763401903
11629,-16.963994584715152
11630,-33.911258921641185
11631,-25.039593421876095
11632,-19.799703467606385
11633,-21.908036600976114
11634,-17.716348121324124
11635,-22.6830239387739
11636,-13.790931148164386
11637,-26.62218274635005
11638,-29.003301501376725
11639,-14.959189407247004
11640,-24.439309050927925
11641,-17.76954218851407
11642,-23.60038265219161
11643,-26.457318562394207
11644,-14.695170105216969
11645,-28.583365608215487
11646,-23.671282124764616
11647,-29.162577867072073
11648,-25.655889028999148
11649,-13.812371032816406
11650,-20.62732791247275
11651,-28.932047533016288
11652,-21.881406913417525
11653,-25.860202316034076
11654,-31.187670870478705
11655,-22.15658928810116
11656,-32.5454657701566
11657,-23.742627586917337
11658,-21.456206180671135
11659,-23.75655940192653
11660,-19.77486948338965
11661,-22.157663305287826
11662,-15.074277395348396
11663,-15.195379737740112
11664,-28.199400525344416
11665,-34.859633512015
11666,-24.20216323315238
11667,-21.43701143703055
11668,-29.36722380019905
11669,-28.932715200597073
11670,-29.08479241727074
11671,-17.186384096612898
11672,-13.380181903721851
11673,-19.63330396527837
11674,-16.149438931488206
11675,-17.617667239657514
11676,-26.518929739532553
11677,-28.282525995781022
11678,-12.873217333834916
11679,-14.203012483606857
11680,-17.30875038113654
11681,-23.469270859088475
11682,-15.207824338108658
11683,-15.312028419779619
11684,-22.779369638467042
11685,-15.818554331939922
11686,-29.219089023286024
11687,-22.14964643343758
11688,-31.75387816420177
11689,-33.30653695629645
11690,-13.269853450375127
11691,-32.15811854904847
11692,-14.858969773002947
11693,-26.438938956353876
11694,-22.362569704887147
11695,-29.59442993920187
11696,-23.755675258917673
11697,-27.047419785512325
11698,-15.312523869025213
11699,-19.730502839931383
11700,-18.775465409848223
11701,-30.152922031753427
11702,-15.673886184990307
11703,-24.520106132704733
11704,-18.71368385981989
11705,-21.534255942066252
11706,-28.76112080864231
11707,-31.48010191453308
11708,-21.33566389267143
11709,-31.976941658451693
11710,-23.17262254238957
11711,-29.827929414061146
11712,-23.589555677349434
11713,-15.010131424927387
11714,-26.601033749641694
11715,-17.91051794437536
11716,-20.213019317603347
11717,-17.071287177211833
11718,-32.69561701366477
11719,-14.867616888370375
11720,-26.73854443931867
11721,-32.59768826418405
11722,-15.789544334615547
11723,-23.94406974916216
11724,-24.81031202095214
11725,-15.813707358353046
11726,-16.919642119733144
11727,-22.233965284747388
11728,-27.657680942654004
11729,-13.24810627526324
11730,-24.665225956018816
11731,-27.47357616826664
11732,-17.16233160266561
11733,-23.60385045029841
11734,-15.036723021150875
11735,-18.1818626207135
11736,-22.485475193124184
11737,-15.168708403336687
11738,-24.292179406804287
11739,-16.900677097194553
11740,-22.971903834097297
11741,-27.617520370793233
11742,-29.9608086258745
11743,-21.387498834326625
11744,-34.06562817428608
11745,-29.093397513145494
11746,-29.654872912217808
11747,-33.43309555342295
11748,-25.374240951207284
11749,-22.931842556579902
11750,-32.49002979443235
11751,-25.688004993302513
11752,-21.5934336855697
11753,-15.6653883072334
11754,-32.98367208336504
11755,-23.863516529105453
11756,-19.374227196210168
11757,-19.779072539385727
11758,-24.24610165593227
11759,-13.748779275407227
11760,-22.30681960772603
11761,-14.653766066034366
11762,-31.05184836854305
11763,-30.054828747221833
11764,-21.086985032964947
11765,-33.792924128255414
11766,-12.82317845309122
11767,-27.851781440912234
11768,-33.96237366838498
11769,-20.464462079876462
11770,-33.18768825338536
11771,-26.765111356148175
11772,-21.210789375938973
11773,-34.72815189020575
11774,-31.909448716080288
11775,-26.560038866632254
11776,-18.79857351148536
11777,-16.819286855623073
11778,-29.61540675258988
11779,-25.194037154570694
11780,-19.191241222368806
11781,-17.572332148072405
11782,-27.189210481178026
11783,-23.484017930011113
11784,-26.220729097690395
11785,-17.089968074791013
11786,-29.98924872049497
11787,-24.81726154853518
11788,-26.036347218999467
11789,-29.645508844784366
11790,-33.52971390843143
11791,-22.354297347250494
11792,-24.880958519125894
11793,-23.7173434776668
11794,-21.526425890381073
11795,-20.474064747555467
11796,-27.99721010909402
11797,-19.542316314612258
11798,-33.989675029705914
11799,-30.188646369981935
11800,-12.239966042754796
11801,-15.343103317190987
11802,-34.080163406264134
11803,-13.550188015995168
11804,-18.86003411329691
11805,-18.13882597343106
11806,-25.943562281701013
11807,-26.633593490509675
11808,-26.540296282948976
11809,-26.224668787728657
11810,-15.561656851925537
11811,-34.12480049458453
11812,-19.132056713372098
11813,-23.38155012869732
11814,-29.51075259503652
11815,-15.980930293972573
11816,-32.02127365309261
11817,-14.82182935196462
11818,-28.95899525441198
11819,-18.498565071884357
11820,-22.102221041731905
11821,-12.89485976939059
11822,-16.633199058128486
11823,-22.009225964026065
11824,-25.945638888308245
11825,-22.19841194077104
11826,-26.706264963250455
11827,-34.7755752580894
11828,-17.480451712242548
11829,-21.010464570495074
11830,-28.2804522985569
11831,-29.95293696392478
11832,-33.58183786688585
11833,-16.9769105362142
11834,-14.58988818239903
11835,-26.3888663440461
11836,-23.31803303361879
11837,-26.884585800231463
11838,-16.0425687465584
11839,-29.536594992016887
11840,-31.54262140855155
11841,-24.331886636952095
11842,-19.587753680975272
11843,-28.375802917627283
11844,-21.16816560134479
11845,-18.609871494693465
11846,-29.70334074389503
11847,-13.313663830857834
11848,-22.655210371944342
11849,-16.118089325613045
11850,-25.289328729022493
11851,-32.430405909604666
11852,-16.260964170723664
11853,-15.071479656495189
11854,-21.79933797379205
11855,-26.647340024755614
11856,-23.04931460443075
11857,-17.232087614475464
11858,-34.48898017876251
11859,-17.157424406942916
11860,-21.2799184923868
11861,-17.650149186136716
11862,-16.869187673443278
11863,-13.574549975364384
11864,-17.45583955146467
11865,-19.508529202190456
11866,-33.2509379037248
11867,-20.191734383367436
11868,-13.379162475202062
11869,-32.085553314409694
11870,-17.7911503190039
11871,-17.841284112659594
11872,-28.657658517819414
11873,-24.304547322052507
11874,-19.697241141912755
11875,-19.360566796572545
11876,-31.649897357188387
11877,-17.837818442827718
11878,-17.04322428781931
11879,-29.023183746627044
11880,-28.071423100369707
11881,-22.024268632941922
11882,-12.888220379142464
11883,-16.356522794057756
11884,-25.831854446650922
11885,-34.529194361611864
11886,-13.29036843857761
11887,-18.216278680500366
11888,-15.184608868975312
11889,-33.39244684730346
11890,-14.628737949963885
11891,-20.56732031787834
11892,-13.650673397438153
11893,-19.6476015727726
11894,-17.280662962745765
11895,-23.63362078263325
11896,-17.520744759219475
11897,-12.723686876384335
11898,-21.620120109587766
11899,-20.660432246625742
11900,-21.215722779163215
11901,-16.270753529645088
11902,-27.748993165715866
11903,-22.188667362684154
11904,-32.886456828166416
11905,-16.064875710131204
11906,-26.68960555526283
11907,-16.81257581492789
11908,-16.715710074498503
11909,-30.688171928584634
11910,-18.52543023693659
11911,-19.75250459026157
11912,-34.52146059085141
11913,-29.70092184712008
11914,-16.65459622951555
11915,-16.417385098400533
11916,-33.28717897307997
11917,-17.428605861009988
11918,-20.048149953899518
11919,-14.980160920219795
11920,-28.294754330841883
11921,-15.195672976412258
11922,-16.089305689459234
11923,-19.837634054109333
11924,-20.12925367997613
11925,-21.242817050389753
11926,-13.885091256045397
11927,-22.297327553373066
11928,-28.545500960946956
11929,-13.653210348318924
11930,-23.573676108851753
11931,-13.984882845669294
11932,-32.046551230361835
11933,-23.480912260163365
11934,-18.51816215790581
11935,-27.070248809172448
11936,-17.11004194712521
11937,-22.542941375690383
11938,-14.119067975082444
11939,-30.559979380309276
11940,-22.178731688250593
11941,-34.01178642847558
11942,-13.422149150479008
11943,-29.72266605444393
11944,-34.984683124180215
11945,-24.91634941571992
11946,-15.787405472599996
11947,-26.682264711377954
11948,-27.499445682655548
11949,-29.6876742607338
11950,-21.87205634841652
11951,-34.52816485766662
11952,-23.086810477305264
11953,-25.395586895708828
11954,-14.099743422574614
11955,-22.441491617657245
11956,-23.600520703415548
11957,-25.281878455378553
11958,-21.931563863646907
11959,-30.76030578517765
11960,-25.039596895380285
11961,-27.25129544736547
11962,-31.166661145967428
11963,-22.058749306724316
11964,-18.64310566408585
11965,-14.579430554101563
11966,-29.049693736556573
11967,-15.757424667350337
11968,-14.187477918821775
11969,-21.3570060282274
11970,-17.941055126115657
11971,-12.932442309920114
11972,-17.934532434841095
11973,-23.183556561853667
11974,-17.731534678265653
11975,-13.295447279663957
11976,-13.494945246503239
11977,-13.375076264172671
11978,-20.10679448557606
11979,-22.78718424520282
11980,-19.69959351352209
11981,-24.5637779825788
11982,-16.78956810769505
11983,-33.99735279570195
11984,-28.154654982145605
11985,-16.3584487878895
11986,-28.41560654740195
11987,-18.981977817947197
11988,-33.01315531724074
11989,-23.46769037602252
11990,-31.10884750903928
11991,-14.303545414073188
11992,-32.441646875930246
11993,-15.224003588318023
11994,-20.113907249380297
11995,-27.20019804696942
11996,-18.778867284929643
11997,-24.08703023395499
11998,-24.118900854322437
11999,-15.873861548656926
12000,-24.02011516106932
12001,-19.89953397454626
12002,-32.397442577118795
12003,-28.6500898552074
12004,-23.337002917875324
12005,-22.987757894560527
12006,-23.34085569570466
12007,-33.04858869010649
12008,-23.347738058167153
12009,-24.607345038457808
12010,-27.316793681112046
12011,-33.69268855061718
12012,-16.958694828873192
12013,-30.62189234367763
12014,-29.52038289346342
12015,-15.062212073762293
12016,-24.142652722530887
12017,-15.613207638236116
12018,-14.330169666064421
12019,-26.16410773269382
12020,-19.23300455280851
12021,-24.818860861074555
12022,-23.650056798456177
12023,-16.742395383911017
12024,-21.33935996291654
12025,-18.733936964232562
12026,-24.215491621843714
12027,-34.51028028126786
12028,-32.73170439487822
12029,-29.265614820161577
12030,-22.829262682943906
12031,-15.168626278230139
12032,-26.23209252171936
12033,-19.56719065568342
12034,-34.02028733756176
12035,-20.29022586574729
12036,-15.099812686473644
12037,-21.28134814138815
12038,-33.109544409286315
12039,-18.154380031667934
12040,-15.352196581196672
12041,-17.73104654097417
12042,-27.70043483977166
12043,-15.416161173004014
12044,-17.86067904288191
12045,-14.50790770463075
12046,-22.06818294349968
12047,-12.949167276704149
12048,-24.037273685298135
12049,-21.12277396049572
12050,-16.00703806437673
12051,-23.949999889251586
12052,-24.626247723792915
12053,-31.033486585847093
12054,-14.985202292805877
12055,-23.300106361673627
12056,-33.25000037438528
12057,-27.503193819634184
12058,-22.539255309397454
12059,-19.748867347934357
12060,-32.36073201448634
12061,-34.2921995761653
12062,-27.45657235909492
12063,-19.394807924482205
12064,-13.363922586147982
12065,-23.912404870932107
12066,-24.100462102904082
12067,-13.743455227540291
12068,-22.426394475748843
12069,-13.616763231188582
12070,-25.46580130610893
12071,-22.761910628482845
12072,-19.214813342180246
12073,-12.289324832324265
12074,-29.71401989331703
12075,-14.24145630572931
12076,-28.295302568775337
12077,-27.12111844895891
12078,-16.630112538781148
12079,-17.051935165319403
12080,-14.71109119463372
12081,-14.277964376702906
12082,-26.926028976290723
12083,-33.343227682775435
12084,-33.785747799534036
12085,-16.138653499880164
12086,-18.603664343086205
12087,-28.78994158754355
12088,-16.960956591169534
12089,-16.25667148950276
12090,-20.53371274714186
12091,-18.124214822954524
12092,-26.999910384430564
12093,-26.78551453985424
12094,-30.3129762381692
12095,-15.085312335491897
12096,-30.673922928454544
12097,-15.894003111457897
12098,-24.679050279689974
12099,-18.198173683641336
12100,-13.48477849608769
12101,-31.526617824277825
12102,-23.41837817776699
12103,-25.601600617243484
12104,-17.931836178860156
12105,-28.705851790415444
12106,-15.059397705032763
12107,-33.81946780908191
12108,-20.34177442030864
12109,-20.726333271907976
12110,-18.280432609622377
12111,-23.606872637045633
12112,-22.865849513749456
12113,-24.70862425458366
12114,-33.23001265982452
12115,-14.01318472049929
12116,-20.644639693210546
12117,-16.271219042793284
12118,-31.213311101540548
12119,-14.781765998156358
12120,-34.85168011272418
12121,-26.782363190404165
12122,-32.26824377031085
12123,-19.860941766126743
12124,-23.324346671239873
12125,-33.68280023570974
12126,-24.05794207812149
12127,-27.355953352529404
12128,-29.98164573388857
12129,-26.604033228588207
12130,-16.327771331009554
12131,-26.06017304348244
12132,-16.752447994494474
12133,-22.023164394414902
12134,-26.973340160926703
12135,-32.34391410480322
12136,-33.09862041727821
12137,-15.707635754916218
12138,-27.795741091866823
12139,-15.10906381522072
12140,-26.77686208573356
12141,-26.071443976757436
12142,-24.77225380662928
12143,-21.85556456765699
12144,-33.664928685038156
12145,-16.026502067812693
12146,-26.560357322012486
12147,-33.232132214694495
12148,-26.325168863758677
12149,-34.95924633180921
12150,-21.11102895362871
12151,-33.643733359529946
12152,-12.777382776953793
12153,-17.412158236263494
12154,-14.495316000786595
12155,-20.04352327951497
12156,-15.673003958271329
12157,-31.100751773998308
12158,-28.878306649301663
12159,-23.41634485212622
12160,-32.14848081090395
12161,-21.35531868866075
12162,-13.39516202226582
12163,-29.11211365048451
12164,-23.064123440616477
12165,-22.497701643585494
12166,-26.65015385981998
12167,-14.907690156865797
12168,-24.586252286205898
12169,-33.68387559127338
12170,-20.859879386358934
12171,-19.3432007081187
12172,-20.432632322730925
12173,-13.533275944451917
12174,-32.28226685844613
12175,-29.083879413822615
12176,-30.281030072138133
12177,-17.69699658813039
12178,-13.626370882639065
12179,-19.79347278239021
12180,-30.937683406804318
12181,-25.96443360481365
12182,-18.25153187986325
12183,-26.432516345247365
12184,-18.591083795512027
12185,-17.281747372791088
12186,-27.27495992405385
12187,-23.51136643351777
12188,-23.958888923129162
12189,-20.72819511511427
12190,-31.13374407345107
12191,-26.900219098878445
12192,-19.3043767650592
12193,-22.91088104634394
12194,-34.54554598518081
12195,-15.920897729584578
12196,-16.06618678968108
12197,-18.907490551420885
12198,-20.710529049421424
12199,-27.655598588429438
12200,-24.042353609017432
12201,-15.029420775949152
12202,-25.689713473122268
12203,-19.480000494276005
12204,-26.792249747389235
12205,-26.795535328030713
12206,-31.687954278604572
12207,-30.452616739441893
12208,-29.545152694148364
12209,-19.020771738627964
12210,-22.85417200220136
12211,-31.64264365282422
12212,-20.659224054932263
12213,-33.72906028413782
12214,-24.028838207096534
12215,-32.03974583958145
12216,-21.812015649000443
12217,-23.102753354810815
12218,-32.73222911655867
12219,-15.09065343221377
12220,-26.467484888169928
12221,-14.721474603532982
12222,-24.29657250237574
12223,-19.39731282058863
12224,-14.078135695519954
12225,-34.586681680075785
12226,-24.709873382042133
12227,-16.600620315893067
12228,-22.368618128275713
12229,-12.995154420164173
12230,-15.898076109447196
12231,-33.15067376603239
12232,-14.831472516029315
12233,-24.81829761258348
12234,-22.672225762109264
12235,-26.340103161249395
12236,-21.12296888988378
12237,-14.535369862379945
12238,-26.467028447150028
12239,-17.102576417363146
12240,-33.64723915547276
12241,-33.78911847891081
12242,-23.49843880588471
12243,-32.90577404174552
12244,-15.254674599021365
12245,-27.605278089403917
12246,-27.596428255848526
12247,-18.86178019889173
12248,-23.314999601966946
12249,-26.728488046173062
12250,-18.41548017848352
12251,-34.83608239908032
12252,-19.99527178415657
12253,-35.46345093833941
12254,-30.440700498673912
12255,-24.482154134247878
12256,-15.994263600609813
12257,-21.255153307573103
12258,-21.353068141210123
12259,-14.737119201445294
12260,-13.067737007796659
12261,-32.9863678522022
12262,-27.49045420345189
12263,-22.203600756877428
12264,-21.534511938038953
12265,-24.62094164495597
12266,-24.7529235221482
12267,-32.66507711061418
12268,-22.640535698709897
12269,-23.455626177364344
12270,-23.744741803010555
12271,-16.54101231891113
12272,-32.36223589057381
12273,-31.16284507490851
12274,-20.145446481328545
12275,-33.37233514757652
12276,-23.061409885866524
12277,-12.420073499825254
12278,-27.444596696086684
12279,-15.918900288063156
12280,-14.130418985570156
12281,-34.39043146862209
12282,-30.84899856272878
12283,-28.171977284528346
12284,-15.259431589401535
12285,-22.37699913874572
12286,-16.6218721775837
12287,-29.01277830036738
12288,-30.980164548640218
12289,-27.815777769957826
12290,-29.65582503539552
12291,-28.720076245390302
12292,-19.42260536635858
12293,-27.014213725292898
12294,-24.630326212276685
12295,-20.898203618857117
12296,-20.52523268507344
12297,-14.203200296670097
12298,-30.129418868713614
12299,-13.535528202734811
12300,-33.8739443552688
12301,-22.923922601826725
12302,-22.595335330916996
12303,-31.96952931861276
12304,-27.04127381841741
12305,-25.001164617615192
12306,-25.07331983295836
12307,-17.56602213110863
12308,-26.73188579918034
12309,-17.851002592647227
12310,-19.66273781032949
12311,-21.370863243018903
12312,-18.304277655661906
12313,-27.614744696714837
12314,-32.728562293125584
12315,-17.68702697309187
12316,-19.21016099812068
12317,-20.821917057164953
12318,-13.590791079584502
12319,-34.086642152089865
12320,-34.49792321664725
12321,-23.336396743919867
12322,-26.89154679829678
12323,-29.59836118150392
12324,-30.859647369917397
12325,-21.280856576789517
12326,-19.483577178508465
12327,-13.692459140836714
12328,-13.246904702044068
12329,-18.319556077784142
12330,-29.40389353605248
12331,-31.314290994427513
12332,-13.705233899392828
12333,-23.054743374937445
12334,-16.355970726343838
12335,-17.908674452645947
12336,-20.376487276494828
12337,-25.171413654144736
12338,-27.096091024734775
12339,-21.44515146891238
12340,-15.21110545131111
12341,-26.810219633909647
12342,-33.93350472420491
12343,-14.313713654890943
12344,-21.704673047176332
12345,-18.056232577796962
12346,-26.873633040309265
12347,-15.500927583492542
12348,-30.13433322444966
12349,-13.12960643363635
12350,-21.948055421158323
